score_id,industry_l1_id,industry_l2_id,industry_l3_id
DTT-DK7520201-thhb-A000-2025-268571.46728515625,752,02,01
DTT-DK7580201-thhb-G010-2025-268679.3525390625,758,02,01
DTT-DK7580201-thhb-A000-2025-268679.3671875,758,02,01
DTT-DK7580201-thhb-G034-2025-268679.3718261719,758,02,01
DTT-F7210403-thhb-A001-2025-268806.3269042969,721,04,03
DTT-F7210403-thhb-A000-2025-268806.34521484375,721,04,03
DTT-F7220201-thhb-G034-2025-269194.32373046875,722,02,01
DTT-F7220201-thhb-G079-2025-269325.6223144531,722,02,01
DTT-F7220204-thhb-G034-2025-269476.2937011719,722,02,04
DTT-F7220204-thhb-G079-2025-269611.78955078125,722,02,04
DTT-F7310301-thhb-G034-2025-269739.5537109375,731,03,01
DTT-F7310301-thhb-G170-2025-269739.56298828125,731,03,01
DTT-F7340101-thhb-G034-2025-269894.54443359375,734,01,01
DTT-F7340101N-thhb-G034-2025-270014.53076171875,734,01,01
DTT-F7340115-thhb-G034-2025-270140.63134765625,734,01,15
DTT-F7340120-thhb-G034-2025-270261.1804199219,734,01,20
DTT-F7340201-thhb-G034-2025-270377.3391113281,734,02,01
DTT-F7340301-thhb-G034-2025-270503.9694824219,734,03,01
DTT-F7380101-thhb-G034-2025-270617.8916015625,738,01,01
DTT-F7380101-thhb-G170-2025-270617.9064941406,738,01,01
DTT-F7380101T-thhb-G034-2025-270738.4235839844,738,01,01
DTT-F7380101T-thhb-G170-2025-270738.4384765625,738,01,01
DTT-F7420201-thhb-G027-2025-270880.953125,742,02,01
DTT-F7420201-thhb-G011-2025-270880.9677734375,742,02,01
DTT-F7420201-thhb-G002-2025-270880.9719238281,742,02,01
DTT-F7480101-thhb-G034-2025-270999.0146484375,748,01,01
DTT-F7480101-thhb-G010-2025-271154.96142578125,748,01,01
DTT-F7480103-thhb-G034-2025-271285.7595214844,748,01,03
DTT-F7480103-thhb-G010-2025-271402.3684082031,748,01,03
DTT-F7520201-thhb-G034-2025-271524.8728027344,752,02,01
DTT-F7520201-thhb-G010-2025-271524.8874511719,752,02,01
DTT-F7520201-thhb-G001-2025-271524.8913574219,752,02,01
DTT-F7520207-thhb-G034-2025-271645.6174316406,752,02,07
DTT-F7520207-thhb-G010-2025-271645.6315917969,752,02,07
DTT-F7520207-thhb-G001-2025-271645.6359863281,752,02,07
DTT-F7520216-thhb-G034-2025-271763.693359375,752,02,16
DTT-F7520216-thhb-G001-2025-271896.205078125,752,02,16
DTT-F7520216-thhb-G010-2025-271896.2194824219,752,02,16
DTT-F7520301-thhb-G019-2025-272011.28271484375,752,03,01
DTT-F7520301-thhb-G001-2025-272011.2978515625,752,03,01
DTT-F7520301-thhb-G011-2025-272011.30322265625,752,03,01
DTT-F7580101-thhb-A000-2025-272152.7551269531,758,01,01
DTT-F7580201-thhb-G034-2025-272285.2736816406,758,02,01
DTT-F7580201-thhb-G010-2025-272285.28955078125,758,02,01
DTT-FA7220201-thhb-G034-2025-272415.0791015625,722,02,01
DTT-FA7220201-thhb-A000-2025-272415.0998535156,722,02,01
DTT-FA7340101N-thhb-G034-2025-272538.28173828125,734,01,01
DTT-FA7340101N-thhb-A000-2025-272538.2978515625,734,01,01
DTT-FA7340115-thhb-G034-2025-272654.16943359375,734,01,15
DTT-FA7340115-thhb-A000-2025-272654.18408203125,734,01,15
DTT-FA7340120-thhb-G034-2025-272769.65576171875,734,01,20
DTT-FA7340120-thhb-A000-2025-272769.6721191406,734,01,20
DTT-FA7340201-thhb-G034-2025-272894.669921875,734,02,01
DTT-FA7340201-thhb-A000-2025-272894.68505859375,734,02,01
DTT-FA7340301-thhb-G034-2025-273013.35595703125,734,03,01
DTT-FA7340301-thhb-A000-2025-273013.3708496094,734,03,01
DTT-FA7420201-thhb-G027-2025-273130.4084472656,742,02,01
DTT-FA7420201-thhb-A000-2025-273130.42578125,742,02,01
DTT-FA7480101-thhb-G010-2025-273248.390625,748,01,01
DTT-FA7480101-thhb-A000-2025-273248.4045410156,748,01,01
DTT-FA7480101-thhb-G034-2025-273248.4084472656,748,01,01
DTT-FA7480103-thhb-G010-2025-273360.3720703125,748,01,03
DTT-FA7480103-thhb-A000-2025-273360.3894042969,748,01,03
DTT-FA7480103-thhb-G034-2025-273360.39501953125,748,01,03
DTT-FA7520216-thhb-G010-2025-273476.5500488281,752,02,16
DTT-FA7520216-thhb-A000-2025-273476.5671386719,752,02,16
DTT-FA7520216-thhb-G001-2025-273476.5720214844,752,02,16
DTT-FA7520216-thhb-G034-2025-273476.576171875,752,02,16
DTT-FA7580201-thhb-G010-2025-273604.0480957031,758,02,01
DTT-FA7580201-thhb-A000-2025-273604.0637207031,758,02,01
DTT-FA7580201-thhb-G034-2025-273604.068359375,758,02,01
DTT-K7220201-thhb-G034-2025-273725.2666015625,722,02,01
DTT-K7220201-thhb-A000-2025-273725.2810058594,722,02,01
DTT-K7340101-thhb-G034-2025-273865.7331542969,734,01,01
DTT-K7340101-thhb-A000-2025-273865.748046875,734,01,01
DTT-K7340101E-thhb-G034-2025-273982.0852050781,734,01,01
DTT-K7340101E-thhb-A000-2025-273982.099609375,734,01,01
DTT-K7340101L-thhb-G034-2025-274093.15869140625,734,01,01
DTT-K7340101L-thhb-A000-2025-274093.1735839844,734,01,01
DTT-K7340101M-thhb-G034-2025-274211.6281738281,734,01,01
DTT-K7340101M-thhb-A000-2025-274211.6462402344,734,01,01
DTT-K7340101N-thhb-G034-2025-274343.1423339844,734,01,01
DTT-K7340101N-thhb-A000-2025-274343.158203125,734,01,01
DTT-K7340120L-thhb-G034-2025-274480.9035644531,734,01,20
DTT-K7340120L-thhb-A000-2025-274480.9182128906,734,01,20
DTT-K7340201X-thhb-G034-2025-274588.1887207031,734,02,01
DTT-K7340201X-thhb-A000-2025-274588.2033691406,734,02,01
DTT-K7340301-thhb-G034-2025-274705.9421386719,734,03,01
DTT-K7340301-thhb-A000-2025-274705.95654296875,734,03,01
DTT-K7480101L-thhb-G010-2025-274839.39892578125,748,01,01
DTT-K7480101L-thhb-A000-2025-274839.41357421875,748,01,01
DTT-K7480101L-thhb-G034-2025-274839.4216308594,748,01,01
DTT-K7480101T-thhb-G010-2025-274965.5476074219,748,01,01
DTT-K7480101T-thhb-A000-2025-274965.5627441406,748,01,01
DTT-K7480101T-thhb-G034-2025-274965.5703125,748,01,01
DTT-K7520201-thhb-G010-2025-275107.3273925781,752,02,01
DTT-K7520201-thhb-A000-2025-275107.3439941406,752,02,01
DTT-K7520201-thhb-G001-2025-275107.3486328125,752,02,01
DTT-K7520201-thhb-G034-2025-275107.35302734375,752,02,01
DTT-K7580201-thhb-G010-2025-275226.9934082031,758,02,01
DTT-K7580201-thhb-A000-2025-275227.0119628906,758,02,01
DTT-K7580201-thhb-G034-2025-275227.021484375,758,02,01
DTT-N7210403-thhb-A001-2025-275354.72509765625,721,04,03
DTT-N7210403-thhb-A000-2025-275354.7412109375,721,04,03
DTT-N7220201-thhb-G034-2025-275481.5534667969,722,02,01
DTT-N7220201-thhb-G010-2025-275481.56884765625,722,02,01
DTT-N7340101N-thhb-G034-2025-275594.951171875,734,01,01
DTT-N7340115-thhb-G034-2025-275714.37744140625,734,01,15
DTT-N7340301-thhb-G034-2025-275839.119140625,734,03,01
DTT-N7340408-thhb-G010-2025-275971.9436035156,734,04,08
DTT-N7340408-thhb-G019-2025-275971.958984375,734,04,08
DTT-N7380101-thhb-G034-2025-276102.662109375,738,01,01
DTT-N7380101-thhb-G170-2025-276102.677734375,738,01,01
DTT-N7480101-thhb-G010-2025-276226.2849121094,748,01,01
DTT-N7480101-thhb-G034-2025-276226.3000488281,748,01,01
DTT-N7480103-thhb-G010-2025-276345.6103515625,748,01,03
DTT-N7480103-thhb-G034-2025-276345.6257324219,748,01,03
DTT-N7580302-thhb-G010-2025-276467.8493652344,758,03,02
DTT-N7580302-thhb-G034-2025-276467.8669433594,758,03,02
DTT-N7810101H-thhb-G034-2025-276591.90673828125,781,01,01
DTT-N7810101H-thhb-G170-2025-276591.92431640625,781,01,01
DTT-N7810301-thhb-G034-2025-276777.9133300781,781,03,01
DTT-N7850201-thhb-G012-2025-276910.56396484375,785,02,01
DTT-N7850201-thhb-G020-2025-276910.5830078125,785,02,01
DTT-N7850201-thhb-G001-2025-276910.58837890625,785,02,01
DTT-7210403-dgsg-A000-2025-277108.7209472656,721,04,03
DTT-7210404-dgsg-A000-2025-277230.90234375,721,04,04
DTT-7220201-dgsg-A000-2025-277341.6037597656,722,02,01
DTT-7220204-dgsg-A000-2025-277466.1271972656,722,02,04
DTT-7310301-dgsg-A000-2025-277606.45751953125,731,03,01
DTT-7340101-dgsg-A000-2025-277734.3720703125,734,01,01
DTT-7340101C-dgsg-A000-2025-277858.0148925781,734,01,01
DTT-7340101N-dgsg-A000-2025-277984.0480957031,734,01,01
DTT-7340115-dgsg-A000-2025-278104.30810546875,734,01,15
DTT-7340120-dgsg-A000-2025-278240.1884765625,734,01,20
DTT-7340201-dgsg-A000-2025-278357.3684082031,734,02,01
DTT-7340201Q-dgsg-A000-2025-278472.02587890625,734,02,01
DTT-7340301-dgsg-A000-2025-278597.2956542969,734,03,01
DTT-7340302-dgsg-A000-2025-278720.1953125,734,03,02
DTT-7340408-dgsg-A000-2025-278834.4348144531,734,04,08
DTT-7380101-dgsg-A000-2025-278983.4099121094,738,01,01
DTT-7420201-dgsg-A000-2025-279110.52880859375,742,02,01
DTT-7440301-dgsg-A000-2025-279242.3854980469,744,03,01
DTT-7460112-dgsg-A000-2025-279367.91796875,746,01,12
DTT-7460201-dgsg-A000-2025-279495.6875,746,02,01
DTT-7480101-dgsg-A000-2025-279618.5690917969,748,01,01
DTT-7480102-dgsg-A000-2025-279742.7800292969,748,01,02
DTT-7480103-dgsg-A000-2025-279868.8291015625,748,01,03
DTT-7510406-dgsg-A000-2025-279980.6193847656,751,04,06
DTT-7520114-dgsg-A000-2025-280113.20361328125,752,01,14
DTT-7520201-dgsg-A000-2025-280239.5354003906,752,02,01
DTT-7520207-dgsg-A000-2025-280360.2321777344,752,02,07
DTT-7520207T-dgsg-A000-2025-280475.56640625,752,02,07
DTT-7520216-dgsg-A000-2025-280612.3303222656,752,02,16
DTT-7520301-dgsg-A000-2025-280726.4797363281,752,03,01
DTT-7580101-dgsg-A000-2025-280867.6833496094,758,01,01
DTT-7580105-dgsg-A000-2025-280988.41455078125,758,01,05
DTT-7580108-dgsg-A000-2025-281157.99072265625,758,01,08
DTT-7580201-dgsg-A000-2025-281337.6491699219,758,02,01
DTT-7580205-dgsg-A000-2025-281472.4343261719,758,02,05
DTT-7580302-dgsg-A000-2025-281596.1062011719,758,03,02
DTT-7720201-dgsg-A000-2025-281711.4064941406,772,02,01
DTT-7760101-dgsg-A000-2025-281822.01318359375,776,01,01
DTT-7810101-dgsg-A000-2025-281950.625,781,01,01
DTT-7810101H-dgsg-A000-2025-282072.4833984375,781,01,01
DTT-7810301-dgsg-A000-2025-282364.78369140625,781,03,01
DTT-7810301G-dgsg-A000-2025-282494.2136230469,781,03,01
DTT-7850201-dgsg-A000-2025-282626.0244140625,785,02,01
DTT-D7340101N-dgsg-A000-2025-282769.4167480469,734,01,01
DTT-D7340115-dgsg-A000-2025-282947.970703125,734,01,15
DTT-D7340120-dgsg-A000-2025-283088.0390625,734,01,20
DTT-D7340201-dgsg-A000-2025-283362.7678222656,734,02,01
DTT-D7340301-dgsg-A000-2025-283494.8010253906,734,03,01
DTT-D7420201-dgsg-A000-2025-283655.25341796875,742,02,01
DTT-D7480101-dgsg-A000-2025-283783.0861816406,748,01,01
DTT-D7480103-dgsg-A000-2025-283903.5139160156,748,01,03
DTT-D7520216-dgsg-A000-2025-284051.92431640625,752,02,16
DTT-D7580201-dgsg-A000-2025-284175.3381347656,758,02,01
DTT-DK7340101-dgsg-A000-2025-284301.98046875,734,01,01
DTT-DK7340101E-dgsg-A000-2025-284425.32421875,734,01,01
DTT-DK7340101L-dgsg-A000-2025-284552.70556640625,734,01,01
DTT-DK7340101M-dgsg-A000-2025-284686.8474121094,734,01,01
DTT-DK7340101N-dgsg-A000-2025-284809.01953125,734,01,01
DTT-DK7340120L-dgsg-A000-2025-284934.2214355469,734,01,20
DTT-DK7340201X-dgsg-A000-2025-285067.9533691406,734,02,01
DTT-DK7340301-dgsg-A000-2025-285195.7746582031,734,03,01
DTT-DK7480101L-dgsg-A000-2025-285325.29443359375,748,01,01
DTT-DK7480101T-dgsg-A000-2025-285446.2766113281,748,01,01
DTT-DK7520201-dgsg-A000-2025-285582.4992675781,752,02,01
DTT-DK7580201-dgsg-A000-2025-285720.93798828125,758,02,01
DTT-F7210403-dgsg-A000-2025-285871.26025390625,721,04,03
DTT-F7220201-dgsg-A000-2025-285993.98291015625,722,02,01
DTT-F7220204-dgsg-A000-2025-286180.2509765625,722,02,04
DTT-F7310301-dgsg-A000-2025-286292.98486328125,731,03,01
DTT-F7340101-dgsg-A000-2025-286408.4736328125,734,01,01
DTT-F7340101N-dgsg-A000-2025-286520.39892578125,734,01,01
DTT-F7340115-dgsg-A000-2025-286659.8942871094,734,01,15
DTT-F7340120-dgsg-A000-2025-286774.50341796875,734,01,20
DTT-F7340201-dgsg-A000-2025-286888.6706542969,734,02,01
DTT-F7340301-dgsg-A000-2025-287006.60400390625,734,03,01
DTT-F7380101-dgsg-A000-2025-287141.77294921875,738,01,01
DTT-F7380101T-dgsg-A000-2025-287286.68505859375,738,01,01
DTT-F7420201-dgsg-A000-2025-287407.56689453125,742,02,01
DTT-F7480101-dgsg-A000-2025-287523.5158691406,748,01,01
DTT-F7480103-dgsg-A000-2025-287647.15869140625,748,01,03
DTT-F7520201-dgsg-A000-2025-287767.3225097656,752,02,01
DTT-F7520207-dgsg-A000-2025-287880.91064453125,752,02,07
DTT-F7520216-dgsg-A000-2025-287996.88720703125,752,02,16
DTT-F7520301-dgsg-A000-2025-288120.380859375,752,03,01
DTT-F7580101-dgsg-A000-2025-288254.41796875,758,01,01
DTT-F7580201-dgsg-A000-2025-288365.6569824219,758,02,01
DTT-FA7220201-dgsg-A000-2025-288483.1491699219,722,02,01
DTT-FA7340101N-dgsg-A000-2025-288603.0349121094,734,01,01
DTT-FA7340115-dgsg-A000-2025-288722.24462890625,734,01,15
DTT-FA7340120-dgsg-A000-2025-288861.38427734375,734,01,20
DTT-FA7340201-dgsg-A000-2025-288981.0681152344,734,02,01
DTT-FA7340301-dgsg-A000-2025-289114.5905761719,734,03,01
DTT-FA7420201-dgsg-A000-2025-289238.2634277344,742,02,01
DTT-FA7480101-dgsg-A000-2025-289382.1091308594,748,01,01
DTT-FA7480103-dgsg-A000-2025-289518.9694824219,748,01,03
DTT-FA7520216-dgsg-A000-2025-289627.3928222656,752,02,16
DTT-FA7580201-dgsg-A000-2025-289737.5354003906,758,02,01
DTT-K7220201-dgsg-A000-2025-289857.21923828125,722,02,01
DTT-K7340101-dgsg-A000-2025-289986.9562988281,734,01,01
DTT-K7340101E-dgsg-A000-2025-290121.66162109375,734,01,01
DTT-K7340101L-dgsg-A000-2025-290244.23779296875,734,01,01
DTT-K7340101M-dgsg-A000-2025-290424.2595214844,734,01,01
DTT-K7340101N-dgsg-A000-2025-290567.1516113281,734,01,01
DTT-K7340120L-dgsg-A000-2025-290685.74853515625,734,01,20
DTT-K7340201X-dgsg-A000-2025-290805.4895019531,734,02,01
DTT-K7340301-dgsg-A000-2025-290931.55029296875,734,03,01
DTT-K7480101L-dgsg-A000-2025-291082.6013183594,748,01,01
DTT-K7480101T-dgsg-A000-2025-291215.11328125,748,01,01
DTT-K7520201-dgsg-A000-2025-291327.5148925781,752,02,01
DTT-K7580201-dgsg-A000-2025-291461.2609863281,758,02,01
DTT-N7210403-dgsg-A000-2025-291590.0192871094,721,04,03
DTT-N7220201-dgsg-A000-2025-291710.92333984375,722,02,01
DTT-N7340101N-dgsg-A000-2025-291860.8981933594,734,01,01
DTT-N7340115-dgsg-A000-2025-291987.2395019531,734,01,15
DTT-N7340301-dgsg-A000-2025-292107.0490722656,734,03,01
DTT-N7340408-dgsg-A000-2025-292246.0178222656,734,04,08
DTT-N7380101-dgsg-A000-2025-292371.85107421875,738,01,01
DTT-N7480101-dgsg-A000-2025-292487.1533203125,748,01,01
DTT-N7480103-dgsg-A000-2025-292626.37841796875,748,01,03
DTT-N7580302-dgsg-A000-2025-292783.9235839844,758,03,02
DTT-N7810101H-dgsg-A000-2025-292916.0314941406,781,01,01
DTT-N7810301-dgsg-A000-2025-293033.95458984375,781,03,01
DTT-N7850201-dgsg-A000-2025-293149.1828613281,785,02,01
DTT-D7340101N-ccqt-A000-2025-293346.130859375,734,01,01
DTT-D7340115-ccqt-A000-2025-293464.7626953125,734,01,15
DTT-D7340120-ccqt-A000-2025-293589.02734375,734,01,20
DTT-D7340201-ccqt-A000-2025-293720.3151855469,734,02,01
DTT-D7340301-ccqt-A000-2025-293840.9152832031,734,03,01
DTT-D7420201-ccqt-A000-2025-293981.482421875,742,02,01
DTT-D7480101-ccqt-A000-2025-294103.4396972656,748,01,01
DTT-D7480103-ccqt-A000-2025-294227.0578613281,748,01,03
DTT-D7520216-ccqt-A000-2025-294366.12939453125,752,02,16
DTT-D7580201-ccqt-A000-2025-294527.3203125,758,02,01
DTT-DK7340101-ccqt-A000-2025-294654.8525390625,734,01,01
DTT-DK7340101E-ccqt-A000-2025-294777.2275390625,734,01,01
DTT-DK7340101L-ccqt-A000-2025-294913.5578613281,734,01,01
DTT-DK7340101M-ccqt-A000-2025-295252.73779296875,734,01,01
DTT-DK7340101N-ccqt-A000-2025-295380.6486816406,734,01,01
DTT-DK7340120L-ccqt-A000-2025-295513.1491699219,734,01,20
DTT-DK7340201X-ccqt-A000-2025-295625.46484375,734,02,01
DTT-DK7340301-ccqt-A000-2025-295751.90087890625,734,03,01
DTT-DK7480101L-ccqt-A000-2025-295868.40966796875,748,01,01
DTT-DK7480101T-ccqt-A000-2025-295985.21044921875,748,01,01
DTT-DK7520201-ccqt-A000-2025-296114.01611328125,752,02,01
DTT-DK7580201-ccqt-A000-2025-296250.5954589844,758,02,01
DTT-FA7220201-ccqt-A000-2025-296373.9313964844,722,02,01
DTT-FA7340101N-ccqt-A000-2025-296495.484375,734,01,01
DTT-FA7340115-ccqt-A000-2025-296644.9431152344,734,01,15
DTT-FA7340120-ccqt-A000-2025-296770.6506347656,734,01,20
DTT-FA7340201-ccqt-A000-2025-296903.3229980469,734,02,01
DTT-FA7340301-ccqt-A000-2025-297019.6735839844,734,03,01
DTT-FA7420201-ccqt-A000-2025-297151.4287109375,742,02,01
DTT-FA7480101-ccqt-A000-2025-297265.201171875,748,01,01
DTT-FA7480103-ccqt-A000-2025-297396.4821777344,748,01,03
DTT-FA7520216-ccqt-A000-2025-297523.14013671875,752,02,16
DTT-FA7580201-ccqt-A000-2025-297677.74169921875,758,02,01
DTT-K7220201-ccqt-A000-2025-297788.8962402344,722,02,01
DTT-K7340101-ccqt-A000-2025-297900.787109375,734,01,01
DTT-K7340101E-ccqt-A000-2025-298009.31103515625,734,01,01
DTT-K7340101L-ccqt-A000-2025-298137.162109375,734,01,01
DTT-K7340101M-ccqt-A000-2025-298288.5703125,734,01,01
DTT-K7340101N-ccqt-A000-2025-298420.8894042969,734,01,01
DTT-K7340120L-ccqt-A000-2025-298542.6936035156,734,01,20
DTT-K7340201X-ccqt-A000-2025-298701.1123046875,734,02,01
DTT-K7340301-ccqt-A000-2025-298828.4660644531,734,03,01
DTT-K7480101L-ccqt-A000-2025-298971.36376953125,748,01,01
DTT-K7480101T-ccqt-A000-2025-299087.107421875,748,01,01
DTT-K7520201-ccqt-A000-2025-299222.3312988281,752,02,01
DTT-K7580201-ccqt-A000-2025-299346.630859375,758,02,01
DTT-D7340101N-dgcb-A000-2025-299549.7268066406,734,01,01
DTT-D7340115-dgcb-A000-2025-299671.5539550781,734,01,15
DTT-D7340120-dgcb-A000-2025-299807.7165527344,734,01,20
DTT-D7340201-dgcb-A000-2025-299932.8161621094,734,02,01
DTT-D7340301-dgcb-A000-2025-300046.5222167969,734,03,01
DTT-D7420201-dgcb-A000-2025-300155.9709472656,742,02,01
DTT-D7480101-dgcb-A000-2025-300273.8249511719,748,01,01
DTT-D7480103-dgcb-A000-2025-300414.810546875,748,01,03
DTT-D7520216-dgcb-A000-2025-300527.0534667969,752,02,16
DTT-D7580201-dgcb-A000-2025-300646.1279296875,758,02,01
DTT-DK7340101-dgcb-A000-2025-300761.02490234375,734,01,01
DTT-DK7340101E-dgcb-A000-2025-300878.1520996094,734,01,01
DTT-DK7340101L-dgcb-A000-2025-301005.123046875,734,01,01
DTT-DK7340101M-dgcb-A000-2025-301154.412109375,734,01,01
DTT-DK7340101N-dgcb-A000-2025-301292.2431640625,734,01,01
DTT-DK7340120L-dgcb-A000-2025-301430.4265136719,734,01,20
DTT-DK7340201X-dgcb-A000-2025-301547.63623046875,734,02,01
DTT-DK7340301-dgcb-A000-2025-301663.7858886719,734,03,01
DTT-DK7480101L-dgcb-A000-2025-301809.6943359375,748,01,01
DTT-DK7480101T-dgcb-A000-2025-301948.2956542969,748,01,01
DTT-DK7520201-dgcb-A000-2025-302063.4792480469,752,02,01
DTT-DK7580201-dgcb-A000-2025-302227.6286621094,758,02,01
DTT-FA7220201-dgcb-A000-2025-302349.2644042969,722,02,01
DTT-FA7340101N-dgcb-A000-2025-302468.8740234375,734,01,01
DTT-FA7340115-dgcb-A000-2025-302580.5603027344,734,01,15
DTT-FA7340120-dgcb-A000-2025-302700.71142578125,734,01,20
DTT-FA7340201-dgcb-A000-2025-302834.0390625,734,02,01
DTT-FA7340301-dgcb-A000-2025-302978.3591308594,734,03,01
DTT-FA7420201-dgcb-A000-2025-303112.8024902344,742,02,01
DTT-FA7480101-dgcb-A000-2025-303229.50732421875,748,01,01
DTT-FA7480103-dgcb-A000-2025-303367.7814941406,748,01,03
DTT-FA7520216-dgcb-A000-2025-303505.44287109375,752,02,16
DTT-FA7580201-dgcb-A000-2025-303644.1298828125,758,02,01
DTT-K7220201-dgcb-A000-2025-303769.7529296875,722,02,01
DTT-K7340101-dgcb-A000-2025-303898.34130859375,734,01,01
DTT-K7340101E-dgcb-A000-2025-304024.9841308594,734,01,01
DTT-K7340101L-dgcb-A000-2025-304154.9716796875,734,01,01
DTT-K7340101M-dgcb-A000-2025-304300.3349609375,734,01,01
DTT-K7340101N-dgcb-A000-2025-304425.9931640625,734,01,01
DTT-K7340120L-dgcb-A000-2025-304543.08642578125,734,01,20
DTT-K7340201X-dgcb-A000-2025-304679.9970703125,734,02,01
DTT-K7340301-dgcb-A000-2025-304820.48828125,734,03,01
DTT-K7480101L-dgcb-A000-2025-304928.0810546875,748,01,01
DTT-K7480101T-dgcb-A000-2025-305038.4890136719,748,01,01
DTT-K7520201-dgcb-A000-2025-305157.8342285156,752,02,01
DTT-K7580201-dgcb-A000-2025-305315.34130859375,758,02,01
DVT-7210201-thpt-A001-2025-309339.1628417969,721,02,01
DVT-7210210-thpt-A001-2025-309481.9592285156,721,02,10
DVT-7220106-thpt-G035-2025-309717.8935546875,722,01,06
DVT-7220106-thpt-G034-2025-309717.90869140625,722,01,06
DVT-7220106-thpt-G170-2025-309717.91357421875,722,01,06
DVT-7220106-thpt-G030-2025-309717.9172363281,722,01,06
DVT-7220106-thpt-G036-2025-309717.9206542969,722,01,06
DVT-7220106-thpt-G087-2025-309717.9235839844,722,01,06
DVT-7220106-thpt-G007-2025-309717.9265136719,722,01,06
DVT-7220201-thpt-G034-2025-309846.0207519531,722,02,01
DVT-7220201-thpt-G040-2025-309846.0358886719,722,02,01
DVT-7220201-thpt-G045-2025-309846.0402832031,722,02,01
DVT-7220201-thpt-G170-2025-309846.04345703125,722,02,01
DVT-7220201-thpt-G007-2025-309846.0498046875,722,02,01
DVT-7220201-thpt-G049-2025-309846.05322265625,722,02,01
DVT-7220204-thpt-G034-2025-309963.41259765625,722,02,04
DVT-7220204-thpt-G170-2025-309963.4338378906,722,02,04
DVT-7220204-thpt-G045-2025-309963.43701171875,722,02,04
DVT-7220204-thpt-G049-2025-309963.4404296875,722,02,04
DVT-7220204-thpt-G007-2025-309963.45458984375,722,02,04
DVT-7220204-thpt-A000-2025-309963.4577636719,722,02,04
DVT-7229040-thpt-G035-2025-310085.83740234375,722,90,40
DVT-7229040-thpt-G029-2025-310085.85302734375,722,90,40
DVT-7229040-thpt-G034-2025-310085.8576660156,722,90,40
DVT-7229040-thpt-G170-2025-310085.861328125,722,90,40
DVT-7229040-thpt-G045-2025-310085.8640136719,722,90,40
DVT-7229040-thpt-G036-2025-310085.8669433594,722,90,40
DVT-7229040-thpt-G041-2025-310085.8701171875,722,90,40
DVT-7310101-thpt-G001-2025-310303.2116699219,731,01,01
DVT-7310101-thpt-G010-2025-310303.22607421875,731,01,01
DVT-7310101-thpt-G034-2025-310303.2351074219,731,01,01
DVT-7310101-thpt-G046-2025-310303.23828125,731,01,01
DVT-7310101-thpt-G007-2025-310303.2414550781,731,01,01
DVT-7310201-thpt-G035-2025-310415.3273925781,731,02,01
DVT-7310201-thpt-G041-2025-310415.34130859375,731,02,01
DVT-7310201-thpt-G034-2025-310415.34716796875,731,02,01
DVT-7310201-thpt-G091-2025-310415.3542480469,731,02,01
DVT-7310201-thpt-G092-2025-310415.3576660156,731,02,01
DVT-7310201-thpt-G093-2025-310415.36083984375,731,02,01
DVT-7310205-thpt-G035-2025-310538.1328125,731,02,05
DVT-7310205-thpt-G029-2025-310538.1477050781,731,02,05
DVT-7310205-thpt-G034-2025-310538.1516113281,731,02,05
DVT-7310205-thpt-G036-2025-310538.1540527344,731,02,05
DVT-7310205-thpt-G082-2025-310538.15576171875,731,02,05
DVT-7310205-thpt-G049-2025-310538.158203125,731,02,05
DVT-7310205-thpt-G007-2025-310538.1604003906,731,02,05
DVT-7340101-thpt-G001-2025-310663.255859375,734,01,01
DVT-7340101-thpt-G010-2025-310663.2736816406,734,01,01
DVT-7340101-thpt-G036-2025-310663.2795410156,734,01,01
DVT-7340101-thpt-G034-2025-310663.28369140625,734,01,01
DVT-7340101-thpt-G031-2025-310663.2880859375,734,01,01
DVT-7340101-thpt-G046-2025-310663.2919921875,734,01,01
DVT-7340101-thpt-G054-2025-310663.29541015625,734,01,01
DVT-7340122-thpt-G001-2025-310799.64404296875,734,01,22
DVT-7340122-thpt-G010-2025-310799.6633300781,734,01,22
DVT-7340122-thpt-G030-2025-310799.66943359375,734,01,22
DVT-7340122-thpt-G007-2025-310799.673828125,734,01,22
DVT-7340122-thpt-G099-2025-310799.67822265625,734,01,22
DVT-7340122-thpt-G095-2025-310799.6857910156,734,01,22
DVT-7340201-thpt-G001-2025-310952.96142578125,734,02,01
DVT-7340201-thpt-G010-2025-310952.9775390625,734,02,01
DVT-7340201-thpt-G034-2025-310952.9870605469,734,02,01
DVT-7340201-thpt-G046-2025-310952.9909667969,734,02,01
DVT-7340201-thpt-G093-2025-310952.998046875,734,02,01
DVT-7340301-thpt-G001-2025-311075.8078613281,734,03,01
DVT-7340301-thpt-G010-2025-311075.82421875,734,03,01
DVT-7340301-thpt-G034-2025-311075.8332519531,734,03,01
DVT-7340301-thpt-G046-2025-311075.83642578125,734,03,01
DVT-7340301-thpt-G007-2025-311075.83984375,734,03,01
DVT-7340406-thpt-G035-2025-311228.0373535156,734,04,06
DVT-7340406-thpt-G029-2025-311228.05322265625,734,04,06
DVT-7340406-thpt-G034-2025-311228.05810546875,734,04,06
DVT-7340406-thpt-G036-2025-311228.0612792969,734,04,06
DVT-7340406-thpt-G082-2025-311228.064453125,734,04,06
DVT-7340406-thpt-G049-2025-311228.0676269531,734,04,06
DVT-7340406-thpt-G007-2025-311228.0700683594,734,04,06
